Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),Molar fraction of component#3,I,II,III,IV,V,"Temperature of experiment, K","VdWVolume, A^3#1",Van der Waals volume of component #2,Van der Waals volume of component #3,Number of Heteroatoms,RingCount,InertialShapeFactor,Spherocity Index,Mass fraction of metal ,Li,C,N,O,F,Al,P,S, Cl,K,Fe,Cu,Zn, Br,train/test,"Density, g/cm^3",Reference (DOI),"Density_prediction, g/cm^3"
Tetrahexylammonium bromide,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,323.15,33.44863063,-12.66094745,0,2,0,0.0008091389842,0.4509097066,0,0,9.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,train,0.9886,10.1021/acs.iecr.5b02611,0.999550697
Tetrahexylammonium bromide,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,328.15,33.44863063,-12.66094745,0,2,0,0.0008091389842,0.4509097066,0,0,9.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,train,0.9854,10.1021/acs.iecr.5b02611,0.9981357588
Tetrahexylammonium bromide,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,333.15,33.44863063,-12.66094745,0,2,0,0.0008091389842,0.4509097066,0,0,9.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,train,0.9822,10.1021/acs.iecr.5b02611,0.9941165569
Tetrahexylammonium bromide,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,338.15,33.44863063,-12.66094745,0,2,0,0.0008091389842,0.4509097066,0,0,9.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,train,0.9789,10.1021/acs.iecr.5b02611,0.9902833607
Tetrahexylammonium bromide,ETHYLENE GLYCOL,0,0.333,0.667,0,0,0,1,0,0,343.15,33.44863063,-12.66094745,0,2,0,0.0008091389842,0.4509097066,0,0,9.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,train,0.9757,10.1021/acs.iecr.5b02611,0.9880613273
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,293.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0458,10.1021/acs.iecr.5b02611,1.06044374
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,298.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0426,10.1021/acs.iecr.5b02611,1.059116079
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,303.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0393,10.1021/acs.iecr.5b02611,1.060215165
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,308.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.036,10.1021/acs.iecr.5b02611,1.057472429
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,313.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0327,10.1021/acs.iecr.5b02611,1.054602624
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,318.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0295,10.1021/acs.iecr.5b02611,1.053138749
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,323.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0263,10.1021/acs.iecr.5b02611,1.049749967
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,328.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0231,10.1021/acs.iecr.5b02611,1.047851041
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,333.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,01.02,10.1021/acs.iecr.5b02611,1.043831839
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,338.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0168,10.1021/acs.iecr.5b02611,1.040008449
Tetrahexylammonium bromide,glycerol,0,0.333,0.667,0,0,0,1,0,0,343.15,33.44863063,-16.00142117,0,2.667,0,0.0007664120982,0.4641757385,0,0,9.993,0.333,2.001,0,0,0,0,0,0,0,0,0,0.333,train,1.0137,10.1021/acs.iecr.5b02611,1.029585941
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,293,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9329,10.1016/j.fluid.2019.02.010,0.9522177398
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,298,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9296,10.1016/j.fluid.2019.02.010,0.9442054111
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,303,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9263,10.1016/j.fluid.2019.02.010,0.9431824123
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,308,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.923,10.1016/j.fluid.2019.02.010,0.941489627
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,313,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9197,10.1016/j.fluid.2019.02.010,0.9334309556
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,318,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9165,10.1016/j.fluid.2019.02.010,0.9331443767
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,323,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.9132,10.1016/j.fluid.2019.02.010,0.9300621907
Tetraoctylammonium bromide,Decanoic acid,0,0.333,0.667,0,0,0,1,0,0,328,54.56484084,20.41526276,0,2,0,0.0003145000063,0.6228755553,0,0,17.326,0.333,1.334,0,0,0,0,0,0,0,0,0,0.333,test,0.91,10.1016/j.fluid.2019.02.010,0.9198127177
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2713,10.1016/j.jct.2021.106713,1.218935873
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.264,10.1016/j.jct.2021.106713,1.210692877
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2567,10.1016/j.jct.2021.106713,1.2067289
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2496,10.1016/j.jct.2021.106713,1.201447492
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2426,10.1016/j.jct.2021.106713,1.202612
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2356,10.1016/j.jct.2021.106713,1.200843874
CHOLINE CHLORIDE,oxalic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,-22.68236862,-0.7009474478,0,3.5,0,0.003779316883,0.4376098046,0,0,3.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2287,10.1016/j.jct.2021.106713,1.195325116
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2267,10.1016/j.jct.2021.106713,1.219220615
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2205,10.1016/j.jct.2021.106713,1.210973012
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2144,10.1016/j.jct.2021.106713,1.207009035
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2082,10.1016/j.jct.2021.106713,1.201727627
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.201,10.1016/j.jct.2021.106713,1.202898408
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.194,10.1016/j.jct.2021.106713,1.201130282
CHOLINE CHLORIDE,malonic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,-22.68236862,1.938578828,0,3.5,0,0.004008649532,0.4133645797,0,0,4,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.187,10.1016/j.jct.2021.106713,1.195542106
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.243,10.1016/j.jct.2021.106713,1.222198757
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2371,10.1016/j.jct.2021.106713,1.213563202
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2313,10.1016/j.jct.2021.106713,1.209274415
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2254,10.1016/j.jct.2021.106713,1.203993006
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2193,10.1016/j.jct.2021.106713,1.204991536
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2129,10.1016/j.jct.2021.106713,1.203223411
CHOLINE CHLORIDE,maleic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,-22.68236862,16.5381051,0,3.5,0,0.003758796144,0.4044187266,0,0,4.5,0.5,2.5,0,0,0,0,0.5,0,0,0,0,0,train,1.2056,10.1016/j.jct.2021.106713,1.197635234
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,293.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.277,10.1016/j.jct.2021.106713,1.219549614
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,303.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.2702,10.1016/j.jct.2021.106713,1.20989489
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,313.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.2649,10.1016/j.jct.2021.106713,1.207127177
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,323.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.2589,10.1016/j.jct.2021.106713,1.202801407
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,333.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.253,10.1016/j.jct.2021.106713,1.202649896
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,343.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.2472,10.1016/j.jct.2021.106713,1.200395628
CHOLINE CHLORIDE,malic acid,0,0.5,0.5,0,0,0,1,0,0,353.2,-22.68236862,-1.401894896,0,4,0,0.003125432202,0.4583276182,0,0,4.5,0.5,3,0,0,0,0,0.5,0,0,0,0,0,test,1.2414,10.1016/j.jct.2021.106713,1.194876871
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,293.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.3246,10.1016/j.jct.2021.106713,1.269394895
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,303.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.319,10.1016/j.jct.2021.106713,1.260099366
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,313.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.3133,10.1016/j.jct.2021.106713,1.258723321
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,323.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.3078,10.1016/j.jct.2021.106713,1.254679397
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,333.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.3022,10.1016/j.jct.2021.106713,1.255412179
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,343.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2966,10.1016/j.jct.2021.106713,1.253746662
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.5,0.5,0,0,0,1,0,0,353.2,-22.68236862,-7.381894896,0,4.5,0,0.002737459979,0.4851969468,0,0,4.5,0.5,3.5,0,0,0,0,0.5,0,0,0,0,0,test,1.2909,10.1016/j.jct.2021.106713,1.246187998
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,293.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.2087,10.1016/j.jct.2021.106713,1.195137238
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,303.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.2028,10.1016/j.jct.2021.106713,1.186501683
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,313.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.197,10.1016/j.jct.2021.106713,1.182212896
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,323.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.1912,10.1016/j.jct.2021.106713,1.183321026
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,333.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.1855,10.1016/j.jct.2021.106713,1.184319556
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,343.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.1798,10.1016/j.jct.2021.106713,1.18255143
CHOLINE CHLORIDE,maleic acid,0,0.6,0.4,0,0,0,1,0,0,353.2,-22.68236862,16.5381051,0,3.4,0,0.003390828173,0.4086318552,0,0,4.6,0.6,2.2,0,0,0,0,0.6,0,0,0,0,0,train,1.1742,10.1016/j.jct.2021.106713,1.176963254
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,293.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1919,10.1016/j.jct.2021.106713,1.175635154
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,303.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1862,10.1016/j.jct.2021.106713,1.168602025
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,313.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1806,10.1016/j.jct.2021.106713,1.164313238
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,323.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1751,10.1016/j.jct.2021.106713,1.166091168
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,333.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1696,10.1016/j.jct.2021.106713,1.165267255
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,343.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1641,10.1016/j.jct.2021.106713,1.163499129
CHOLINE CHLORIDE,maleic acid,0,0.667,0.333,0,0,0,1,0,0,353.2,-22.68236862,16.5381051,0,3.333,0,0.003181820197,0.41108598,0,0,4.667,0.667,1.999,0,0,0,0,0.667,0,0,0,0,0,train,1.1587,10.1016/j.jct.2021.106713,1.154296484
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,293.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2402,10.1016/j.jct.2021.106713,1.230783491
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,303.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2344,10.1016/j.jct.2021.106713,1.221128767
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,313.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2287,10.1016/j.jct.2021.106713,1.218644063
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,323.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.223,10.1016/j.jct.2021.106713,1.215124393
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,333.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2174,10.1016/j.jct.2021.106713,1.21493192
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,343.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2119,10.1016/j.jct.2021.106713,1.212677652
CHOLINE CHLORIDE,malic acid,0,0.6,0.4,0,0,0,1,0,0,353.2,-22.68236862,-1.401894896,0,3.8,0,0.002956357846,0.4486194277,0,0,4.6,0.6,2.6,0,0,0,0,0.6,0,0,0,0,0,test,1.2064,10.1016/j.jct.2021.106713,1.207158895
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,293.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.2195,10.1016/j.jct.2021.106713,1.211009855
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,303.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.2129,10.1016/j.jct.2021.106713,1.204601623
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,313.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.2084,10.1016/j.jct.2021.106713,1.200637646
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,323.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.2029,10.1016/j.jct.2021.106713,1.204078741
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,333.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.1975,10.1016/j.jct.2021.106713,1.20481745
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,343.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.1921,10.1016/j.jct.2021.106713,1.202563183
CHOLINE CHLORIDE,malic acid,0,0.667,0.333,0,0,0,1,0,0,353.2,-22.68236862,-1.401894896,0,3.666,0,0.002853307088,0.4428288348,0,0,4.667,0.667,2.332,0,0,0,0,0.667,0,0,0,0,0,test,1.1868,10.1016/j.jct.2021.106713,1.197044426
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,293.2,-22.68236862,-7.381894896,0,4.2,0,0.00267052195,0.4693418815,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,test,1.2898,10.1016/j.jct.2021.106713,1.236962563
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,303.2,-22.68236862,-7.381894896,0,4.2,0,0.00267052195,0.4693418815,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,test,1.2841,10.1016/j.jct.2021.106713,1.227667034
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,313.2,-22.68236862,-7.381894896,0,4.2,0,0.00267052195,0.4693418815,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,test,1.2785,10.1016/j.jct.2021.106713,1.224634096
CHOLINE CHLORIDE,"2,3-Dihydroxysuccinic acid",0,0.6,0.4,0,0,0,1,0,0,323.2,-22.68236862,-7.381894896,0,4.2,0,0.00267052195,0.4693418815,0,0,4.6,0.6,3,0,0,0,0,0.6,0,0,0,0,0,test,1.2729,10.1016/j.jct.2021.106713,1.220406901
